id,model,connectance_mod,complexity_mod,distance_mod,basal_mod,top_mod,S1_mod,S2_mod,S4_mod,S5_mod
27,maxent,0.013349946600213599,0.9128058680423713,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.11419753086419752,0.9491637597090725,2.0,1.0,1.0,17.0,2.0,8.0,16.0
28,niche,0.1697530864197531,0.8784659414075887,2.0,5.0,2.0,8.0,0.0,3.0,16.0
28,cascade,0.13271604938271606,0.9243645712231023,3.0,3.0,4.0,51.0,15.0,48.0,43.0
28,hierarchy,0.11728395061728394,0.937640100981644,1.0,4.0,0.0,30.0,4.0,6.0,13.0
28,maxent,0.11728395061728394,0.923480183275825,3.0,4.0,5.0,19.0,5.0,26.0,19.0
947,random,0.15789473684210525,0.9281490597519928,2.0,1.0,0.0,85.0,10.0,38.0,36.0
947,niche,0.15432098765432098,0.8992230160597592,2.0,4.0,0.0,9.0,11.0,8.0,27.0
947,cascade,0.15789473684210525,0.9185822692246114,3.0,2.0,1.0,75.0,38.0,51.0,83.0
947,hierarchy,0.15512465373961218,0.9315670732982532,1.0,2.0,0.0,69.0,15.0,29.0,34.0
947,maxent,0.16066481994459833,0.9115615859989868,2.0,2.0,3.0,47.0,36.0,72.0,81.0
1262,random,0.09763313609467456,0.9487833860307001,3.0,2.0,4.0,89.0,9.0,56.0,52.0
1262,niche,0.13165680473372782,0.8898379480819779,2.0,4.0,4.0,52.0,50.0,87.0,116.0
1262,cascade,0.1024,0.9345989626917532,3.0,2.0,5.0,96.0,14.0,85.0,60.0
1262,hierarchy,0.08727810650887574,0.9476875577026619,1.0,2.0,1.0,109.0,8.0,53.0,44.0
1262,maxent,0.08875739644970414,0.8972769454039874,2.0,14.0,7.0,4.0,12.0,115.0,211.0
1261,random,0.1111111111111111,0.922671336752931,2.0,4.0,4.0,7.0,0.0,5.0,5.0
1261,niche,0.13609467455621302,0.8860993190400602,2.0,7.0,1.0,13.0,7.0,9.0,19.0
1261,cascade,0.1242603550295858,0.9368751078553782,2.0,1.0,4.0,16.0,4.0,28.0,10.0
1261,hierarchy,0.10059171597633136,0.9568198677292415,1.0,1.0,3.0,15.0,0.0,11.0,3.0
1261,maxent,0.10059171597633136,0.9417992629049318,3.0,7.0,3.0,3.0,4.0,12.0,18.0
1219,random,0.05931122448979592,0.9467324977376522,1.0,0.0,4.0,501.0,26.0,254.0,230.0
1219,niche,0.06001371742112483,0.9146587018168059,2.0,20.0,4.0,239.0,29.0,131.0,358.0
1219,cascade,0.05580357142857143,0.9324002793900066,4.0,11.0,8.0,284.0,29.0,341.0,348.0
1219,hierarchy,0.056760204081632654,0.9485819486805673,1.0,2.0,1.0,330.0,31.0,179.0,172.0
1219,maxent,0.05644132653061224,0.9162176473432239,3.0,32.0,0.0,194.0,118.0,135.0,1044.0
1237,random,0.10765432098765432,0.9313444596565454,1.0,2.0,0.0,376.0,63.0,239.0,216.0
1237,niche,0.09679012345679013,0.9012344907698905,2.0,12.0,0.0,226.0,42.0,216.0,393.0
1237,cascade,0.10814814814814815,0.912771851496139,3.0,6.0,6.0,579.0,154.0,500.0,534.0
1237,hierarchy,0.10419753086419753,0.9314272862621797,2.0,2.0,1.0,623.0,104.0,333.0,336.0
1237,maxent,0.10469135802469136,0.907953146436809,4.0,20.0,4.0,60.0,72.0,163.0,350.0
1218,random,0.05103550295857988,0.9469522274966051,2.0,1.0,1.0,217.0,8.0,89.0,101.0
1218,niche,0.0461361014994233,0.9415706648313973,2.0,11.0,9.0,90.0,25.0,120.0,110.0
1218,cascade,0.0613905325443787,0.9302178243181946,5.0,8.0,10.0,283.0,41.0,311.0,284.0
1218,hierarchy,0.05197579209683161,0.9462316223759346,1.0,3.0,0.0,294.0,15.0,143.0,159.0
1218,maxent,0.053399786400854396,0.9161325526644467,2.0,40.0,0.0,28.0,13.0,54.0,703.0
1235,random,0.0620891161431702,0.9464324884610203,2.0,6.0,3.0,120.0,11.0,57.0,64.0
1235,niche,0.07085463842220599,0.9287166803850333,2.0,13.0,1.0,174.0,29.0,72.0,154.0
1235,cascade,0.06939371804236669,0.9243969649162604,3.0,10.0,7.0,101.0,25.0,175.0,135.0
1235,hierarchy,0.06866325785244703,0.9442615509980843,1.0,2.0,4.0,172.0,13.0,114.0,75.0
1235,maxent,0.0679327976625274,0.9234106090065807,3.0,24.0,1.0,43.0,23.0,19.0,230.0
12,random,0.017748963758103944,0.9680468574250956,5.0,16.0,12.0,208.0,2.0,108.0,127.0
12,niche,0.01750996256490762,0.9583974676855936,2.0,31.0,19.0,132.0,3.0,107.0,185.0
12,cascade,0.016177285318559557,0.9682278725373681,5.0,29.0,24.0,155.0,2.0,133.0,137.0
12,hierarchy,0.015097875885047896,0.9747267616936184,1.0,17.0,20.0,172.0,1.0,106.0,73.0
12,maxent,0.014704440741103813,0.9227155381131847,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.0355998576005696,0.9606342911998956,1.0,4.0,9.0,156.0,3.0,80.0,57.0
13,niche,0.034404708012675415,0.9489441646598176,2.0,16.0,13.0,30.0,5.0,38.0,69.0
13,cascade,0.03460207612456748,0.9523055870160454,5.0,11.0,14.0,101.0,9.0,88.0,79.0
13,hierarchy,0.03275186899252403,0.9607700259844564,2.0,7.0,13.0,121.0,1.0,106.0,57.0
13,maxent,0.029835390946502057,0.9503404185054746,2.0,15.0,39.0,0.0,0.0,350.0,123.0
18,random,0.05229591836734694,0.9535658440460074,2.0,7.0,5.0,52.0,4.0,21.0,29.0
18,niche,0.0512,0.9459465770190514,2.0,10.0,8.0,15.0,3.0,17.0,25.0
18,cascade,0.048,0.9700458506066109,2.0,6.0,7.0,19.0,1.0,15.0,12.0
18,hierarchy,0.04399524375743163,0.9660248632586284,1.0,5.0,8.0,44.0,0.0,22.0,13.0
18,maxent,0.04518430439952437,0.9362844242227606,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.012653061224489797,0.9573863882664279,2.0,3.0,7.0,3221.0,42.0,1612.0,1587.0
15,niche,0.013840877914951989,0.9336186628337082,2.0,86.0,36.0,2010.0,92.0,2237.0,4423.0
15,cascade,0.012512755102040817,0.9521741824699377,7.0,39.0,38.0,2312.0,57.0,2221.0,2289.0
15,hierarchy,0.012053571428571429,0.9606838711272138,1.0,27.0,10.0,2902.0,17.0,1609.0,1658.0
15,maxent,0.01211734693877551,0.9340905490493032,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.1225,0.941630516120874,1.0,0.0,1.0,64.0,9.0,26.0,26.0
3259,niche,0.09695290858725762,0.9375017502683333,2.0,5.0,3.0,11.0,2.0,7.0,22.0
3259,cascade,0.1425,0.9093014064124452,3.0,3.0,3.0,66.0,28.0,64.0,79.0
3259,hierarchy,0.1275,0.9349901486143809,1.0,1.0,1.0,68.0,5.0,35.0,44.0
3259,maxent,0.135,0.9113323807429918,2.0,3.0,6.0,31.0,14.0,107.0,48.0
908,random,0.0411032990805841,0.9602078815781991,4.0,6.0,3.0,124.0,4.0,48.0,49.0
908,niche,0.05877551020408163,0.931506237342334,2.0,12.0,4.0,37.0,10.0,26.0,65.0
908,cascade,0.045364891518737675,0.9425554883326492,5.0,9.0,12.0,69.0,4.0,70.0,65.0
908,hierarchy,0.035154137371552194,0.9643471423035126,1.0,5.0,9.0,67.0,2.0,49.0,26.0
908,maxent,0.03407247160627366,0.9287156297497906,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.061224489795918366,0.9823865431566093,2.0,4.0,5.0,11.0,0.0,3.0,3.0
23,niche,0.0625,0.9702460057763815,2.0,4.0,6.0,2.0,1.0,9.0,2.0
23,cascade,0.08333333333333333,0.9597908292824447,5.0,5.0,3.0,27.0,2.0,14.0,17.0
23,hierarchy,0.06172839506172839,0.9694910503881498,2.0,2.0,7.0,15.0,0.0,19.0,4.0
23,maxent,0.055401662049861494,0.913756485304794,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.0212411495210329,0.9641575791748768,1.0,9.0,12.0,344.0,8.0,162.0,152.0
909,niche,0.0263671875,0.9368428742410886,3.0,27.0,18.0,297.0,30.0,315.0,425.0
909,cascade,0.01842982090795502,0.9612559352812314,7.0,21.0,26.0,207.0,4.0,206.0,167.0
909,hierarchy,0.0189,0.9654606279858591,1.0,14.0,12.0,270.0,7.0,139.0,125.0
909,maxent,0.0192,0.9490267101351008,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.037434895833333336,0.949593982837565,1.0,1.0,4.0,857.0,39.0,444.0,454.0
946,niche,0.03712086917157085,0.9216620527802587,2.0,25.0,15.0,539.0,77.0,515.0,1130.0
946,cascade,0.03884548611111111,0.9355019902667995,4.0,8.0,13.0,837.0,79.0,758.0,805.0
946,hierarchy,0.03689236111111111,0.9542727121432276,1.0,10.0,0.0,996.0,38.0,579.0,541.0
946,maxent,0.03721788194444445,0.9425110998767433,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.06944444444444445,0.9701715972094596,1.0,0.0,5.0,45.0,3.0,20.0,14.0
26,niche,0.0743801652892562,0.9372701067472363,3.0,6.0,4.0,16.0,1.0,35.0,21.0
26,cascade,0.057291666666666664,0.958833788964453,4.0,6.0,10.0,22.0,1.0,29.0,22.0
26,hierarchy,0.062381852551984876,0.9526280353585983,2.0,7.0,4.0,27.0,1.0,14.0,20.0
26,maxent,0.059027777777777776,0.9699793298176812,1.0,4.0,9.0,14.0,1.0,18.0,12.0
27,random,0.0141,0.9752162878899532,2.0,21.0,22.0,144.0,3.0,80.0,88.0
27,niche,0.018673607967406067,0.9528196706734277,2.0,33.0,21.0,184.0,0.0,173.0,261.0
27,cascade,0.016686151557019874,0.9644069778071492,4.0,27.0,24.0,160.0,7.0,137.0,154.0
27,hierarchy,0.01404467904609294,0.9735801732195206,1.0,15.0,24.0,169.0,0.0,104.0,72.0
27,maxent,0.013349946600213599,0.8992468439649967,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.14506172839506173,0.9342676253659018,2.0,3.0,1.0,27.0,7.0,12.0,19.0
28,niche,0.12345679012345678,0.8813380526408312,2.0,8.0,2.0,11.0,14.0,38.0,40.0
28,cascade,0.08024691358024691,0.9473184754435823,3.0,3.0,5.0,23.0,0.0,17.0,15.0
28,hierarchy,0.1111111111111111,0.9544846180823952,1.0,2.0,0.0,66.0,3.0,22.0,26.0
28,maxent,0.11728395061728394,0.9212105545218338,2.0,4.0,5.0,19.0,8.0,32.0,26.0
947,random,0.18005540166204986,0.9155160983793588,1.0,0.0,1.0,61.0,17.0,35.0,46.0
947,niche,0.16262975778546712,0.8857736861084129,2.0,6.0,2.0,4.0,11.0,20.0,46.0
947,cascade,0.1440443213296399,0.9126671563787747,3.0,2.0,4.0,53.0,26.0,70.0,62.0
947,hierarchy,0.1634349030470914,0.9057394254807067,1.0,3.0,2.0,84.0,27.0,41.0,49.0
947,maxent,0.16066481994459833,0.9044600129133353,2.0,2.0,3.0,17.0,22.0,36.0,48.0
1262,random,0.08431952662721894,0.9469286442803266,1.0,2.0,4.0,50.0,7.0,30.0,13.0
1262,niche,0.0784,0.9194032655770197,2.0,11.0,5.0,16.0,3.0,35.0,41.0
1262,cascade,0.10355029585798817,0.920719501846738,3.0,5.0,8.0,69.0,25.0,111.0,92.0
1262,hierarchy,0.08727810650887574,0.9508306796773994,1.0,1.0,2.0,109.0,1.0,57.0,48.0
1262,maxent,0.08875739644970414,0.9070745503440668,3.0,14.0,7.0,2.0,9.0,95.0,204.0
1261,random,0.1487603305785124,0.9393305320667436,2.0,2.0,1.0,10.0,2.0,1.0,3.0
1261,niche,0.10416666666666667,0.9441838063398854,2.0,6.0,3.0,5.0,0.0,2.0,8.0
1261,cascade,0.09722222222222222,0.957781564384078,4.0,6.0,4.0,4.0,1.0,7.0,10.0
1261,hierarchy,0.1111111111111111,0.9459154555476456,2.0,2.0,4.0,12.0,1.0,12.0,5.0
1261,maxent,0.10059171597633136,0.9509653351183578,3.0,7.0,3.0,4.0,3.0,13.0,19.0
1219,random,0.05707908163265306,0.9448053229178265,2.0,4.0,2.0,341.0,23.0,175.0,187.0
1219,niche,0.04307582769668921,0.9172136348812612,2.0,22.0,10.0,127.0,28.0,117.0,344.0
1219,cascade,0.051658163265306124,0.9462428682529938,4.0,8.0,6.0,272.0,29.0,296.0,244.0
1219,hierarchy,0.05644132653061224,0.9475739748228409,1.0,2.0,2.0,381.0,35.0,251.0,185.0
1219,maxent,0.05644132653061224,0.9166223519411743,3.0,32.0,0.0,84.0,38.0,54.0,412.0
1237,random,0.10864197530864197,0.9332566673647248,4.0,1.0,0.0,532.0,65.0,258.0,285.0
1237,niche,0.11303407247160627,0.8950960630542619,2.0,7.0,6.0,274.0,91.0,479.0,495.0
1237,cascade,0.11209876543209876,0.91249867593374,3.0,6.0,4.0,567.0,168.0,602.0,527.0
1237,hierarchy,0.10469135802469136,0.9298339690965438,1.0,4.0,0.0,598.0,126.0,248.0,329.0
1237,maxent,0.10469135802469136,0.9121027264286399,4.0,20.0,4.0,139.0,197.0,255.0,667.0
1218,random,0.04485582057671769,0.94592351437923,3.0,4.0,5.0,146.0,3.0,78.0,72.0
1218,niche,0.048446745562130175,0.9313500390012861,2.0,20.0,3.0,194.0,23.0,111.0,297.0
1218,cascade,0.05055179779280883,0.9414210433017882,4.0,11.0,13.0,211.0,22.0,264.0,236.0
1218,hierarchy,0.05547337278106509,0.9495478983464835,2.0,6.0,0.0,342.0,11.0,185.0,192.0
1218,maxent,0.053399786400854396,0.9142145419365665,2.0,40.0,0.0,79.0,43.0,32.0,863.0
1235,random,0.0664718772826881,0.9467946542601873,2.0,3.0,4.0,162.0,15.0,92.0,82.0
1235,niche,0.06612244897959184,0.9260130681533625,2.0,11.0,8.0,76.0,2.0,65.0,93.0
1235,cascade,0.07158509861212564,0.9381321601216832,4.0,6.0,6.0,141.0,16.0,145.0,148.0
1235,hierarchy,0.06574141709276844,0.9505586997516849,3.0,2.0,3.0,169.0,5.0,111.0,82.0
1235,maxent,0.0679327976625274,0.9226091697194195,3.0,24.0,1.0,20.0,19.0,26.0,242.0
12,random,0.01551246537396122,0.9729202377180878,3.0,18.0,24.0,190.0,2.0,102.0,87.0
12,niche,0.016514731140177038,0.9629156647417697,2.0,40.0,19.0,83.0,7.0,64.0,203.0
12,cascade,0.016276041666666668,0.9665456826002933,4.0,26.0,26.0,132.0,4.0,143.0,143.0
12,hierarchy,0.0156,0.9722617613063994,1.0,15.0,18.0,195.0,1.0,104.0,80.0
12,maxent,0.014704440741103813,0.925525770306779,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.0304,0.9686534058303038,2.0,10.0,10.0,82.0,2.0,42.0,39.0
13,niche,0.034404708012675415,0.9430479331903361,2.0,17.0,13.0,60.0,4.0,74.0,104.0
13,cascade,0.03661242603550296,0.9447012958136455,4.0,11.0,15.0,108.0,6.0,112.0,102.0
13,hierarchy,0.032395870416518334,0.9577322501371109,1.0,6.0,12.0,120.0,1.0,86.0,49.0
13,maxent,0.029835390946502057,0.9423633841491421,2.0,15.0,39.0,0.0,0.0,350.0,123.0
18,random,0.04801097393689986,0.9744982663728853,1.0,4.0,6.0,31.0,1.0,15.0,15.0
18,niche,0.0736,0.9288743813724847,2.0,9.0,5.0,15.0,0.0,11.0,21.0
18,cascade,0.04526748971193416,0.9671325732082147,3.0,7.0,7.0,23.0,3.0,13.0,19.0
18,hierarchy,0.047193877551020405,0.9666364018110051,2.0,6.0,8.0,25.0,2.0,17.0,10.0
18,maxent,0.04518430439952437,0.9274330153637156,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.012050204904870184,0.9569740606520728,3.0,12.0,8.0,2791.0,32.0,1350.0,1422.0
15,niche,0.012758540869541537,0.9425322351796572,2.0,69.0,35.0,1716.0,104.0,1861.0,3389.0
15,cascade,0.012002551020408163,0.9541939966218472,6.0,33.0,52.0,1945.0,58.0,2210.0,1941.0
15,hierarchy,0.012104591836734693,0.9635428419295136,1.0,24.0,1.0,3090.0,33.0,1531.0,1688.0
15,maxent,0.01211734693877551,0.9331683001815991,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.0975,0.9519442446912532,2.0,1.0,3.0,42.0,2.0,25.0,22.0
3259,niche,0.09418282548476455,0.9287958827036271,2.0,7.0,1.0,20.0,4.0,10.0,15.0
3259,cascade,0.13,0.9179833898795253,3.0,3.0,4.0,56.0,27.0,56.0,55.0
3259,hierarchy,0.1325,0.9395039575574113,1.0,1.0,0.0,29.0,4.0,19.0,12.0
3259,maxent,0.125,0.9104652096984569,2.0,3.0,6.0,32.0,17.0,79.0,46.0
908,random,0.03836734693877551,0.9597626187935691,3.0,9.0,10.0,46.0,2.0,29.0,30.0
908,niche,0.04897959183673469,0.9347601979597034,2.0,13.0,7.0,19.0,4.0,34.0,72.0
908,cascade,0.03375,0.9562039712154339,4.0,13.0,11.0,44.0,2.0,43.0,44.0
908,hierarchy,0.03461330448891293,0.9676942934070588,3.0,8.0,9.0,74.0,1.0,48.0,37.0
908,maxent,0.03462603878116344,0.9347915764013753,2.0,14.0,24.0,0.0,0.0,132.0,63.0
23,random,0.08950617283950617,0.9379062619717786,1.0,6.0,3.0,12.0,0.0,8.0,9.0
23,niche,0.08650519031141868,0.9082159888842993,2.0,9.0,3.0,7.0,3.0,12.0,35.0
23,cascade,0.07098765432098765,0.956812944306728,3.0,5.0,5.0,22.0,0.0,16.0,14.0
23,hierarchy,0.05263157894736842,0.9593632250628379,2.0,5.0,8.0,8.0,1.0,13.0,4.0
23,maxent,0.055401662049861494,0.9399955725417407,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.019887546855476886,0.9646360627216546,3.0,12.0,15.0,333.0,7.0,173.0,166.0
909,niche,0.024870597146824897,0.9424329681499045,2.0,29.0,17.0,286.0,11.0,225.0,663.0
909,cascade,0.01928374655647383,0.9577319962958488,5.0,30.0,20.0,199.0,9.0,200.0,256.0
909,hierarchy,0.019991670137442734,0.9699458203015011,1.0,12.0,9.0,312.0,4.0,181.0,158.0
909,maxent,0.0192,0.9467328792946585,2.0,24.0,76.0,0.0,0.0,1150.0,353.0
946,random,0.036675347222222224,0.9499680175451201,4.0,3.0,2.0,839.0,22.0,398.0,403.0
946,niche,0.03493923611111111,0.9261396057541079,3.0,23.0,5.0,603.0,30.0,429.0,698.0
946,cascade,0.038736979166666664,0.9356611654280936,5.0,15.0,14.0,761.0,66.0,848.0,857.0
946,hierarchy,0.037109375,0.9482030489696984,1.0,4.0,2.0,998.0,25.0,531.0,517.0
946,maxent,0.03721788194444445,0.9396857218541456,2.0,65.0,31.0,0.0,0.0,1554.0,2226.0
26,random,0.05860113421550094,0.9641225561507849,2.0,5.0,3.0,17.0,1.0,7.0,10.0
26,niche,0.11337868480725624,0.8738135475646317,2.0,9.0,6.0,43.0,17.0,69.0,92.0
26,cascade,0.0625,0.936005255832422,4.0,7.0,8.0,24.0,1.0,32.0,28.0
26,hierarchy,0.06076388888888889,0.9675246187321894,1.0,2.0,5.0,37.0,3.0,22.0,12.0
26,maxent,0.059027777777777776,0.9605032555934654,2.0,4.0,9.0,18.0,0.0,26.0,16.0
27,random,0.012598917117867555,0.9780361096804692,1.0,23.0,28.0,124.0,3.0,60.0,49.0
27,niche,0.014938886373924853,0.966621704804103,2.0,48.0,16.0,87.0,3.0,76.0,215.0
27,cascade,0.013868343195266272,0.9678965182021734,6.0,32.0,27.0,133.0,3.0,117.0,132.0
27,hierarchy,0.013590976331360947,0.9744670930285336,2.0,21.0,20.0,142.0,2.0,80.0,69.0
27,maxent,0.013349946600213599,0.9011219823327612,2.0,9.0,97.0,0.0,0.0,2807.0,95.0
28,random,0.11764705882352941,0.9496115563517962,1.0,0.0,1.0,47.0,6.0,16.0,15.0
28,niche,0.15432098765432098,0.8893270381474124,2.0,3.0,4.0,26.0,20.0,33.0,45.0
28,cascade,0.13271604938271606,0.9157043199724922,3.0,3.0,3.0,55.0,15.0,45.0,52.0
28,hierarchy,0.12345679012345678,0.9299585894229216,1.0,1.0,1.0,45.0,2.0,32.0,21.0
28,maxent,0.11728395061728394,0.913822025011985,2.0,4.0,5.0,16.0,6.0,28.0,27.0
947,random,0.15512465373961218,0.920361163381946,1.0,0.0,0.0,45.0,5.0,17.0,18.0
947,niche,0.16897506925207756,0.8756610163178631,3.0,6.0,0.0,14.0,5.0,1.0,21.0
947,cascade,0.12742382271468145,0.9334724956999175,3.0,3.0,4.0,57.0,18.0,55.0,41.0
947,hierarchy,0.14681440443213298,0.9354431717327734,1.0,1.0,0.0,45.0,11.0,29.0,19.0
947,maxent,0.16066481994459833,0.9068853617064818,2.0,2.0,3.0,26.0,28.0,73.0,85.0
1262,random,0.07544378698224852,0.9500681925601954,2.0,3.0,2.0,37.0,5.0,25.0,22.0
1262,niche,0.0848,0.9309218868683695,2.0,8.0,1.0,11.0,1.0,20.0,11.0
1262,cascade,0.0928,0.9358442259088742,4.0,5.0,5.0,54.0,12.0,68.0,89.0
1262,hierarchy,0.08579881656804733,0.9405695404519316,1.0,4.0,0.0,85.0,23.0,20.0,33.0
1262,maxent,0.08875739644970414,0.9031834845258729,2.0,14.0,7.0,7.0,9.0,118.0,214.0
1261,random,0.1388888888888889,0.9549869919632963,2.0,1.0,1.0,14.0,0.0,3.0,4.0
1261,niche,0.20408163265306123,0.9462289998749212,1.0,2.0,1.0,7.0,3.0,1.0,4.0
1261,cascade,0.13609467455621302,0.9280574955156464,3.0,2.0,6.0,12.0,3.0,37.0,17.0
1261,hierarchy,0.09467455621301775,0.9639818382378176,1.0,2.0,4.0,14.0,1.0,10.0,4.0
1261,maxent,0.10059171597633136,0.9416174770720139,2.0,7.0,3.0,5.0,2.0,14.0,20.0
1219,random,0.05899234693877551,0.9402029651717774,1.0,0.0,0.0,415.0,27.0,241.0,222.0
1219,niche,0.05109739368998628,0.9198243603459315,2.0,18.0,5.0,209.0,27.0,213.0,484.0
1219,cascade,0.060267857142857144,0.9345221723814046,4.0,8.0,7.0,376.0,53.0,357.0,373.0
1219,hierarchy,0.05612244897959184,0.9492410664779845,1.0,6.0,2.0,452.0,26.0,227.0,233.0
1219,maxent,0.05644132653061224,0.9166612432292677,4.0,32.0,0.0,102.0,60.0,111.0,709.0
1237,random,0.10123456790123457,0.9348315240679714,1.0,0.0,1.0,275.0,35.0,165.0,158.0
1237,niche,0.1180246913580247,0.8821504630522352,3.0,8.0,0.0,177.0,128.0,513.0,679.0
1237,cascade,0.1091358024691358,0.9087604711101603,3.0,6.0,3.0,547.0,142.0,551.0,595.0
1237,hierarchy,0.10123456790123457,0.9206007486028169,1.0,1.0,1.0,298.0,47.0,163.0,151.0
1237,maxent,0.10469135802469136,0.899116269220268,4.0,20.0,4.0,72.0,120.0,218.0,534.0
1218,random,0.05436390532544379,0.9454218920616682,2.0,4.0,2.0,273.0,18.0,133.0,132.0
1218,niche,0.05233179067283731,0.9275539810113624,2.0,16.0,3.0,199.0,22.0,119.0,279.0
1218,cascade,0.05695266272189349,0.9362869135929978,4.0,12.0,9.0,234.0,33.0,264.0,254.0
1218,hierarchy,0.05197579209683161,0.9461946841991888,2.0,4.0,5.0,300.0,20.0,175.0,165.0
1218,maxent,0.053399786400854396,0.9154050487807517,3.0,40.0,0.0,77.0,58.0,51.0,1045.0
1235,random,0.07158509861212564,0.9468551816554395,2.0,2.0,1.0,129.0,8.0,57.0,68.0
1235,niche,0.06285714285714286,0.9201500976304391,2.0,9.0,6.0,80.0,13.0,67.0,107.0
1235,cascade,0.07085463842220599,0.9232699546272862,4.0,9.0,6.0,122.0,26.0,170.0,148.0
1235,hierarchy,0.06574141709276844,0.9615369034864032,1.0,5.0,0.0,136.0,10.0,53.0,77.0
1235,maxent,0.0679327976625274,0.9207884696063844,3.0,24.0,1.0,39.0,30.0,22.0,243.0
12,random,0.013643195745172853,0.9758373642559472,4.0,24.0,27.0,105.0,0.0,68.0,58.0
12,niche,0.01987560843699297,0.9425038951807737,2.0,35.0,25.0,98.0,5.0,144.0,292.0
12,cascade,0.016451478550603915,0.9651266878970781,4.0,25.0,29.0,140.0,7.0,150.0,151.0
12,hierarchy,0.015202530354045505,0.9737952044279446,1.0,16.0,19.0,171.0,2.0,117.0,83.0
12,maxent,0.014704440741103813,0.9271199943682223,2.0,26.0,75.0,0.0,0.0,1523.0,154.0
13,random,0.03498654363706267,0.9589600991971359,5.0,12.0,8.0,92.0,4.0,49.0,60.0
13,niche,0.0444,0.9282260956293855,2.0,19.0,5.0,130.0,15.0,101.0,273.0
13,cascade,0.0352438590245639,0.9542118891523289,6.0,12.0,15.0,88.0,8.0,110.0,114.0
13,hierarchy,0.03189300411522634,0.96887271752275,2.0,6.0,8.0,131.0,1.0,71.0,58.0
13,maxent,0.03155006858710562,0.9389858663660323,2.0,15.0,39.0,0.0,0.0,401.0,153.0
18,random,0.04974489795918367,0.9660914208153746,2.0,5.0,6.0,24.0,2.0,16.0,19.0
18,niche,0.056241426611796985,0.9481709840404988,2.0,9.0,7.0,39.0,1.0,31.0,65.0
18,cascade,0.05029585798816568,0.9503288811964242,5.0,8.0,7.0,19.0,3.0,23.0,26.0
18,hierarchy,0.04399524375743163,0.9744393625532971,1.0,4.0,10.0,34.0,1.0,25.0,11.0
18,maxent,0.04518430439952437,0.9228622541141444,2.0,11.0,18.0,0.0,0.0,79.0,47.0
15,random,0.011454081632653062,0.9580586046009213,3.0,16.0,12.0,2544.0,13.0,1262.0,1270.0
15,niche,0.01348903282982966,0.9369201146370968,2.0,63.0,41.0,1840.0,91.0,2615.0,3802.0
15,cascade,0.012283163265306122,0.9495956442845607,8.0,51.0,44.0,2096.0,55.0,2201.0,2188.0
15,hierarchy,0.012066326530612246,0.9635814427523903,1.0,12.0,9.0,2904.0,38.0,1496.0,1428.0
15,maxent,0.01211734693877551,0.9340321102639375,2.0,200.0,80.0,0.0,0.0,4602.0,11547.0
3259,random,0.135,0.9331281503732587,4.0,1.0,3.0,21.0,2.0,11.0,17.0
3259,niche,0.15,0.8974181463119446,3.0,3.0,0.0,23.0,14.0,38.0,28.0
3259,cascade,0.1275,0.9180496151749866,3.0,4.0,5.0,64.0,13.0,68.0,57.0
3259,hierarchy,0.1325,0.9346176014031625,1.0,3.0,0.0,74.0,13.0,30.0,37.0
3259,maxent,0.125,0.9241691528700289,2.0,3.0,6.0,19.0,16.0,82.0,37.0
908,random,0.036875,0.9698797141880062,2.0,8.0,10.0,48.0,3.0,33.0,34.0
908,niche,0.04601899196493791,0.9389217045204844,2.0,19.0,6.0,39.0,3.0,35.0,173.0
908,cascade,0.04125,0.9452585200610523,5.0,10.0,12.0,60.0,9.0,68.0,48.0
908,hierarchy,0.0380725758477097,0.9609637905197386,1.0,6.0,8.0,75.0,0.0,47.0,32.0
908,maxent,0.03407247160627366,0.9218454526853619,2.0,17.0,26.0,0.0,0.0,188.0,101.0
23,random,0.0726643598615917,0.9456553338485195,2.0,8.0,3.0,13.0,0.0,5.0,11.0
23,niche,0.07111111111111111,0.933799388115343,2.0,8.0,3.0,4.0,1.0,3.0,26.0
23,cascade,0.05864197530864197,0.9645326604579303,5.0,6.0,5.0,13.0,2.0,4.0,6.0
23,hierarchy,0.05817174515235457,0.9665040931804958,1.0,3.0,6.0,16.0,1.0,13.0,4.0
23,maxent,0.055401662049861494,0.9333240116844154,2.0,8.0,11.0,0.0,0.0,31.0,15.0
909,random,0.0204,0.9643191404484994,2.0,11.0,8.0,373.0,4.0,166.0,164.0
909,niche,0.022856404958677686,0.9404068145902748,2.0,31.0,18.0,167.0,3.0,197.0,367.0
909,cascade,0.018229166666666668,0.9630042195862852,7.0,22.0,22.0,199.0,8.0,165.0,164.0
